Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Gender_encoded,Category_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Shipping Type_encoded,Discount Applied_encoded,Promo Code Used_encoded,Payment Method_encoded,Frequency of Purchases_encoded
139,68.0,Male,Skirt,Clothing,29.0,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,Yes,42.0,Bank Transfer,Weekly,1,1,1,12,3,1,5,1,1,0,6
140,49.0,Male,Coat,Outerwear,95.0,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,Yes,30.0,Venmo,Annually,1,3,1,23,0,1,5,1,1,5,0
141,63.0,Male,Shirt,Clothing,28.0,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,50.0,Credit Card,Weekly,1,1,0,24,0,1,0,1,1,2,6
142,56.0,Male,Gloves,Accessories,46.0,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,Yes,45.0,PayPal,Weekly,1,0,1,21,0,1,2,1,1,4,6
143,37.0,Male,Jacket,Outerwear,58.0,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,Yes,33.0,Credit Card,Fortnightly,1,3,0,22,0,1,2,1,1,2,3
144,30.0,Male,Coat,Outerwear,48.0,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,Yes,25.0,PayPal,Quarterly,1,3,1,0,0,1,5,1,1,4,5
145,19.0,Male,Shoes,Footwear,43.0,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,Yes,25.0,Cash,Monthly,1,2,1,19,0,1,1,1,1,1,4
146,24.0,Male,Jewelry,Accessories,95.0,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,Yes,44.0,Debit Card,Quarterly,1,0,1,20,0,1,4,1,1,3,5
147,52.0,Male,Skirt,Clothing,30.0,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,Yes,21.0,Venmo,Fortnightly,1,1,2,1,0,1,4,1,1,5,3
148,63.0,Male,Shoes,Footwear,64.0,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,31.0,Bank Transfer,Fortnightly,1,2,1,17,2,1,0,1,1,0,3
149,37.0,Male,Gloves,Accessories,90.0,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,Yes,47.0,Debit Card,Annually,1,0,1,7,0,1,5,1,1,3,0
150,38.0,Male,Pants,Clothing,76.0,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,Yes,14.0,PayPal,Monthly,1,1,1,23,2,1,2,1,1,4,4
151,35.0,Male,Boots,Footwear,96.0,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,Yes,17.0,Debit Card,Every 3 Months,1,2,0,5,0,1,4,1,1,3,2
152,28.0,Male,Sunglasses,Accessories,47.0,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,Yes,3.0,Venmo,Annually,1,0,0,21,0,1,3,1,1,5,0
153,30.0,Male,Shirt,Clothing,85.0,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,Yes,42.0,Venmo,Annually,1,1,2,3,2,1,1,1,1,5,0
154,69.0,Male,Hoodie,Clothing,55.0,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,Yes,22.0,Debit Card,Annually,1,1,1,12,3,1,4,1,1,3,0
155,41.0,Male,Dress,Clothing,98.0,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,21.0,Venmo,Quarterly,1,1,1,4,0,1,3,1,1,5,5
156,63.0,Male,Socks,Clothing,77.0,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,21.0,Bank Transfer,Quarterly,1,1,2,13,1,1,2,1,1,0,5
157,35.0,Male,Shorts,Clothing,26.0,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,40.0,Debit Card,Annually,1,1,1,10,0,1,4,1,1,3,0
158,36.0,Male,Hat,Accessories,68.0,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,Yes,1.0,Bank Transfer,Fortnightly,1,0,2,24,0,1,3,1,1,0,3
159,25.0,Male,Shirt,Clothing,73.0,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,Yes,50.0,Bank Transfer,Monthly,1,1,3,20,0,1,4,1,1,0,4
160,58.0,Male,Gloves,Accessories,27.0,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,Yes,39.0,Bank Transfer,Every 3 Months,1,0,1,4,0,1,5,1,1,0,2
161,27.0,Male,Gloves,Accessories,23.0,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,34.0,Venmo,Monthly,1,0,1,14,2,1,2,1,1,5,4
162,65.0,Male,Backpack,Accessories,49.0,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,Yes,29.0,Venmo,Fortnightly,1,0,1,13,0,1,1,1,1,5,3
163,54.0,Male,Sunglasses,Accessories,74.0,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,31.0,PayPal,Bi-Weekly,1,0,1,21,2,1,5,1,1,4,1
164,54.0,Male,Skirt,Clothing,67.0,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,Yes,8.0,Debit Card,Weekly,1,1,1,17,2,1,4,1,1,3,6
165,59.0,Male,Handbag,Accessories,65.0,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,5.0,Credit Card,Fortnightly,1,0,2,17,1,1,2,1,1,2,3
166,42.0,Male,Handbag,Accessories,60.0,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,7.0,Cash,Monthly,1,0,2,24,3,1,5,1,1,1,4
167,46.0,Male,Sneakers,Footwear,31.0,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,Yes,30.0,Cash,Monthly,1,2,3,9,0,1,5,1,1,1,4
168,33.0,Male,Gloves,Accessories,27.0,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,Yes,14.0,Credit Card,Every 3 Months,1,0,1,8,0,1,1,1,1,2,2
169,34.0,Male,Shoes,Footwear,80.0,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,Yes,5.0,Cash,Fortnightly,1,2,1,11,2,1,1,1,1,1,3
170,27.0,Male,Jacket,Outerwear,30.0,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,3.0,PayPal,Every 3 Months,1,3,2,6,2,1,4,1,1,4,2
171,52.0,Male,Shirt,Clothing,25.0,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,46.0,Venmo,Bi-Weekly,1,1,1,12,0,1,5,1,1,5,1
172,29.0,Male,Shorts,Clothing,35.0,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,4.0,Credit Card,Weekly,1,1,1,2,2,1,5,1,1,2,6
173,54.0,Male,Jewelry,Accessories,67.0,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,42.0,Credit Card,Bi-Weekly,1,0,1,22,2,1,3,1,1,2,1
174,25.0,Male,Hat,Accessories,46.0,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,30.0,Cash,Annually,1,0,1,21,0,1,4,1,1,1,0
175,41.0,Male,Shoes,Footwear,35.0,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,37.0,Venmo,Annually,1,2,0,3,3,1,1,1,1,5,0
176,53.0,Male,Coat,Outerwear,86.0,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,2.0,Bank Transfer,Annually,1,3,0,22,0,1,3,1,1,0,0
177,53.0,Male,Backpack,Accessories,81.0,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,30.0,Credit Card,Quarterly,1,0,0,1,1,1,3,1,1,2,5
178,21.0,Male,Hoodie,Clothing,42.0,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47.0,Bank Transfer,Monthly,1,1,0,11,0,1,3,1,1,0,4
179,61.0,Male,Skirt,Clothing,43.0,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,21.0,PayPal,Quarterly,1,1,0,10,0,1,0,1,1,4,5
180,64.0,Male,Boots,Footwear,31.0,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,9.0,Bank Transfer,Fortnightly,1,2,1,22,0,1,5,1,1,0,3
181,51.0,Male,Sandals,Footwear,81.0,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12.0,Debit Card,Fortnightly,1,2,0,8,0,1,5,1,1,3,3
182,32.0,Male,Pants,Clothing,61.0,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4.0,Bank Transfer,Weekly,1,1,1,0,2,1,3,1,1,0,6
183,38.0,Male,Gloves,Accessories,96.0,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10.0,Debit Card,Annually,1,0,3,17,2,1,5,1,1,3,0
184,58.0,Male,Skirt,Clothing,29.0,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,26.0,Credit Card,Weekly,1,1,3,0,1,1,0,1,1,2,6
185,32.0,Male,Sneakers,Footwear,33.0,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,Yes,40.0,Cash,Fortnightly,1,2,0,5,1,1,1,1,1,1,3
186,46.0,Male,T-shirt,Clothing,32.0,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34.0,Bank Transfer,Fortnightly,1,1,3,19,2,1,5,1,1,0,3
187,39.0,Male,Backpack,Accessories,56.0,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31.0,Debit Card,Annually,1,0,2,10,2,1,4,1,1,3,0
188,19.0,Male,Shoes,Footwear,94.0,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1.0,Bank Transfer,Bi-Weekly,1,2,2,17,1,1,5,1,1,0,1
189,50.0,Male,Hoodie,Clothing,53.0,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5.0,Bank Transfer,Bi-Weekly,1,1,1,16,1,1,1,1,1,0,1
190,36.0,Male,Blouse,Clothing,82.0,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4.0,Credit Card,Weekly,1,1,1,12,0,1,3,1,1,2,6
191,65.0,Male,Coat,Outerwear,70.0,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48.0,Venmo,Quarterly,1,3,3,0,0,1,2,1,1,5,5
192,64.0,Male,Hat,Accessories,76.0,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29.0,Cash,Every 3 Months,1,0,1,7,0,1,2,1,1,1,2
193,46.0,Male,Shoes,Footwear,29.0,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12.0,PayPal,Bi-Weekly,1,2,0,21,2,1,1,1,1,4,1
194,36.0,Male,Belt,Accessories,99.0,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,29.0,Venmo,Annually,1,0,2,19,0,1,4,1,1,5,0
195,51.0,Male,Backpack,Accessories,94.0,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15.0,Debit Card,Quarterly,1,0,1,13,1,1,1,1,1,3,5
196,51.0,Male,Jacket,Outerwear,25.0,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34.0,Credit Card,Monthly,1,3,1,11,0,1,2,1,1,2,4
197,38.0,Male,Boots,Footwear,88.0,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41.0,Credit Card,Fortnightly,1,2,1,10,2,1,3,1,1,2,3
198,59.0,Male,Scarf,Accessories,78.0,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41.0,Credit Card,Monthly,1,0,1,1,0,1,0,1,1,2,4
199,57.0,Male,Jewelry,Accessories,45.0,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39.0,Credit Card,Fortnightly,1,0,1,21,3,1,4,1,1,2,3
200,54.0,Male,Hat,Accessories,73.0,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32.0,Cash,Weekly,1,0,3,8,2,1,1,1,1,1,6
201,25.0,Male,Dress,Clothing,61.0,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29.0,Venmo,Monthly,1,1,2,20,2,1,3,1,1,5,4
202,69.0,Male,Blouse,Clothing,22.0,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15.0,Bank Transfer,Annually,1,1,2,0,0,1,2,1,1,0,0
203,57.0,Male,Hat,Accessories,38.0,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33.0,Venmo,Annually,1,0,0,11,1,1,1,1,1,5,0
204,70.0,Male,Scarf,Accessories,38.0,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18.0,Bank Transfer,Weekly,1,0,2,24,0,1,3,1,1,0,6
205,24.0,Male,Sneakers,Footwear,99.0,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35.0,Cash,Bi-Weekly,1,2,1,24,0,1,5,1,1,1,1
206,67.0,Male,Shirt,Clothing,64.0,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25.0,PayPal,Weekly,1,1,1,19,3,1,4,1,1,4,6
207,24.0,Male,T-shirt,Clothing,55.0,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6.0,Venmo,Fortnightly,1,1,0,19,2,1,2,1,1,5,3
208,62.0,Male,Gloves,Accessories,91.0,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17.0,Bank Transfer,Bi-Weekly,1,0,1,19,2,1,1,1,1,0,1
209,57.0,Male,Skirt,Clothing,38.0,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17.0,Credit Card,Monthly,1,1,1,6,1,1,5,1,1,2,4
210,55.0,Male,Sandals,Footwear,97.0,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44.0,Cash,Every 3 Months,1,2,2,13,3,1,5,1,1,1,2
211,45.0,Male,Jacket,Outerwear,22.0,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6.0,PayPal,Fortnightly,1,3,0,20,0,1,0,1,1,4,3
212,69.0,Male,Skirt,Clothing,92.0,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45.0,Debit Card,Fortnightly,1,1,0,12,0,1,0,1,1,3,3
213,67.0,Male,Handbag,Accessories,84.0,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7.0,Debit Card,Annually,1,0,0,2,0,1,1,1,1,3,0
214,30.0,Male,Handbag,Accessories,93.0,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11.0,Debit Card,Every 3 Months,1,0,0,15,0,1,5,1,1,3,2
215,24.0,Male,Jacket,Outerwear,50.0,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41.0,Cash,Every 3 Months,1,3,0,2,2,1,3,1,1,1,2
216,62.0,Male,Scarf,Accessories,64.0,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24.0,PayPal,Bi-Weekly,1,0,2,14,1,1,0,1,1,4,1
217,43.0,Male,Shorts,Clothing,61.0,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21.0,Venmo,Weekly,1,1,0,24,1,1,2,1,1,5,6
218,35.0,Male,Sunglasses,Accessories,48.0,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24.0,Bank Transfer,Annually,1,0,1,17,3,1,3,1,1,0,0
219,28.0,Male,T-shirt,Clothing,45.0,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8.0,Credit Card,Quarterly,1,1,2,11,1,1,5,1,1,2,5
220,32.0,Male,Belt,Accessories,88.0,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,Yes,12.0,Cash,Fortnightly,1,0,1,5,1,1,2,1,1,1,3
221,39.0,Male,Sneakers,Footwear,57.0,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48.0,Debit Card,Fortnightly,1,2,2,9,1,1,1,1,1,3,3
222,28.0,Male,Hat,Accessories,68.0,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6.0,Bank Transfer,Quarterly,1,0,3,11,2,1,5,1,1,0,5
223,47.0,Male,Gloves,Accessories,94.0,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14.0,PayPal,Fortnightly,1,0,3,7,1,1,0,1,1,4,3
224,20.0,Male,Pants,Clothing,41.0,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34.0,PayPal,Annually,1,1,1,21,1,1,2,1,1,4,0
225,63.0,Male,Socks,Clothing,83.0,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12.0,Cash,Every 3 Months,1,1,2,0,2,1,2,1,1,1,2
226,25.0,Male,Jacket,Outerwear,22.0,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11.0,Bank Transfer,Annually,1,3,1,13,1,1,3,1,1,0,0
227,29.0,Male,Shoes,Footwear,74.0,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5.0,PayPal,Monthly,1,2,0,22,1,1,2,1,1,4,4
228,50.0,Male,Jeans,Clothing,90.0,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25.0,Venmo,Fortnightly,1,1,1,21,3,1,4,1,1,5,3
229,18.0,Male,Socks,Clothing,79.0,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,11.0,Credit Card,Annually,1,1,1,23,1,1,5,1,1,2,0
230,70.0,Male,Sandals,Footwear,28.0,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,27.0,PayPal,Every 3 Months,1,2,2,19,1,1,3,1,1,4,2
231,66.0,Male,Scarf,Accessories,88.0,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,43.0,Credit Card,Annually,1,0,0,13,0,1,4,1,1,2,0
232,28.0,Male,Blouse,Clothing,26.0,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,18.0,Debit Card,Every 3 Months,1,1,1,2,1,1,0,1,1,3,2
233,54.0,Male,Jewelry,Accessories,27.0,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32.0,Bank Transfer,Bi-Weekly,1,0,0,17,3,1,1,1,1,0,1
234,19.0,Male,Sweater,Clothing,83.0,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,27.0,Bank Transfer,Every 3 Months,1,1,3,24,0,1,3,1,1,0,2
235,20.0,Male,Gloves,Accessories,39.0,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24.0,Credit Card,Weekly,1,0,2,19,2,1,3,1,1,2,6
236,43.0,Male,Sunglasses,Accessories,89.0,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31.0,Debit Card,Quarterly,1,0,1,5,3,1,2,1,1,3,5
237,38.0,Male,Coat,Outerwear,68.0,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,39.0,PayPal,Fortnightly,1,3,0,8,3,1,3,1,1,4,3
238,50.0,Male,Dress,Clothing,90.0,Iowa,M,Beige,Summer,3.0,Yes,Store Pickup,Yes,Yes,36.0,Debit Card,Fortnightly,1,1,1,0,2,1,5,1,1,3,3
239,64.0,Male,Skirt,Clothing,34.0,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,5.0,Cash,Annually,1,1,1,15,0,1,2,1,1,1,0
240,49.0,Male,Pants,Clothing,51.0,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,47.0,Credit Card,Bi-Weekly,1,1,0,24,2,1,1,1,1,2,1
241,47.0,Male,Sweater,Clothing,45.0,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29.0,Bank Transfer,Fortnightly,1,1,3,21,3,1,2,1,1,0,3
242,36.0,Male,Hoodie,Clothing,88.0,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,43.0,Venmo,Bi-Weekly,1,1,1,15,3,1,2,1,1,5,1
243,55.0,Male,Coat,Outerwear,85.0,New York,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,40.0,Debit Card,Every 3 Months,1,3,0,7,2,1,5,1,1,3,2
244,25.0,Male,Jewelry,Accessories,99.0,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,4.0,Debit Card,Monthly,1,0,1,13,3,1,0,1,1,3,4
245,53.0,Male,Belt,Accessories,42.0,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,39.0,PayPal,Weekly,1,0,2,9,1,1,0,1,1,4,6
246,49.0,Male,Sandals,Footwear,53.0,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,45.0,Venmo,Fortnightly,1,2,0,4,2,1,3,1,1,5,3
247,35.0,Male,Sunglasses,Accessories,86.0,Nevada,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,20.0,Venmo,Bi-Weekly,1,0,3,0,1,1,1,1,1,5,1
248,29.0,Male,Sweater,Clothing,66.0,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,14.0,Debit Card,Weekly,1,1,3,3,1,1,4,1,1,3,6
249,47.0,Male,Belt,Accessories,99.0,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33.0,PayPal,Weekly,1,0,1,2,3,1,1,1,1,4,6
250,53.0,Male,Handbag,Accessories,47.0,Alaska,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,18.0,Credit Card,Annually,1,0,2,20,0,1,4,1,1,2,0
251,33.0,Male,Skirt,Clothing,25.0,Mississippi,L,Black,Fall,4.0,Yes,Express,Yes,Yes,9.0,Bank Transfer,Weekly,1,1,0,1,0,1,1,1,1,0,6
252,21.0,Male,Handbag,Accessories,51.0,Wyoming,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,34.0,PayPal,Annually,1,0,3,6,3,1,4,1,1,4,0
253,32.0,Male,Shorts,Clothing,41.0,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,33.0,Venmo,Fortnightly,1,1,1,22,2,1,2,1,1,5,3
254,52.0,Male,Boots,Footwear,73.0,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,15.0,Bank Transfer,Bi-Weekly,1,2,0,5,3,1,0,1,1,0,1
255,67.0,Male,Sunglasses,Accessories,42.0,Indiana,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,4.0,PayPal,Bi-Weekly,1,0,1,23,3,1,5,1,1,4,1
256,43.0,Male,Scarf,Accessories,20.0,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,25.0,Debit Card,Annually,1,0,1,4,1,1,2,1,1,3,0
257,58.0,Male,Jewelry,Accessories,30.0,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,20.0,Credit Card,Every 3 Months,1,0,3,22,1,1,1,1,1,2,2
258,20.0,Male,Handbag,Accessories,53.0,West Virginia,M,Red,Summer,4.5,Yes,Express,Yes,Yes,5.0,Credit Card,Quarterly,1,0,1,18,2,1,1,1,1,2,5
259,61.0,Male,Gloves,Accessories,74.0,Alabama,S,Lavender,Spring,2.8,Yes,Express,Yes,Yes,16.0,Cash,Quarterly,1,0,2,10,1,1,1,1,1,1,5
260,32.0,Male,Jeans,Clothing,57.0,Louisiana,M,Gold,Fall,2.9,Yes,Standard,Yes,Yes,13.0,Debit Card,Annually,1,1,1,6,0,1,4,1,1,3,0
261,38.0,Male,Hat,Accessories,57.0,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,11.0,Credit Card,Every 3 Months,1,0,2,18,3,1,0,1,1,2,2
262,21.0,Male,Jeans,Clothing,77.0,California,L,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,21.0,Credit Card,Annually,1,1,0,11,3,1,4,1,1,2,0
263,37.0,Male,Pants,Clothing,40.0,Hawaii,M,Teal,Summer,3.7,Yes,Next Day Air,Yes,Yes,6.0,Debit Card,Annually,1,1,1,20,2,1,3,1,1,3,0
264,27.0,Male,Shorts,Clothing,46.0,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,29.0,Venmo,Monthly,1,1,1,17,2,1,5,1,1,5,4
265,36.0,Male,Pants,Clothing,78.0,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,Yes,15.0,Cash,Annually,1,1,2,4,0,1,5,1,1,1,0
266,32.0,Male,Backpack,Accessories,59.0,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,17.0,Bank Transfer,Bi-Weekly,1,0,1,7,1,1,0,1,1,0,1
267,51.0,Male,Jewelry,Accessories,75.0,Louisiana,L,White,Summer,3.1,Yes,Express,Yes,Yes,32.0,Credit Card,Weekly,1,0,0,23,2,1,1,1,1,2,6
268,64.0,Male,Sweater,Clothing,54.0,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,42.0,Venmo,Annually,1,1,1,13,1,1,0,1,1,5,0
269,68.0,Male,Shoes,Footwear,42.0,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,21.0,Cash,Monthly,1,2,1,4,1,1,5,1,1,1,4
270,68.0,Male,Blouse,Clothing,44.0,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,Yes,9.0,Cash,Bi-Weekly,1,1,1,4,3,1,3,1,1,1,1
271,33.0,Male,Jeans,Clothing,52.0,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,Yes,16.0,Bank Transfer,Annually,1,1,3,14,0,1,2,1,1,0,0
272,65.0,Male,Sunglasses,Accessories,69.0,Maryland,XL,Yellow,Summer,4.6,Yes,Express,Yes,Yes,42.0,Credit Card,Fortnightly,1,0,3,24,2,1,1,1,1,2,3
273,48.0,Male,Jewelry,Accessories,26.0,Oregon,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,37.0,Debit Card,Bi-Weekly,1,0,1,0,2,1,0,1,1,3,1
274,69.0,Male,Coat,Outerwear,33.0,North Dakota,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,32.0,Debit Card,Quarterly,1,3,2,19,1,1,1,1,1,3,5
275,59.0,Male,Jewelry,Accessories,32.0,Maryland,M,Indigo,Spring,3.0,Yes,Express,Yes,Yes,28.0,Cash,Bi-Weekly,1,0,1,9,1,1,1,1,1,1,1
276,48.0,Male,Backpack,Accessories,85.0,Virginia,XL,Lavender,Winter,4.0,Yes,Express,Yes,Yes,13.0,Credit Card,Weekly,1,0,3,10,3,1,1,1,1,2,6
277,25.0,Male,Skirt,Clothing,30.0,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,11.0,Bank Transfer,Fortnightly,1,1,3,21,0,1,1,1,1,0,3
